user_id	item_id	neg_items
165	5919	[6919, 1928, 2701, 7440, 6551, 5919, 6950, 8615, 8628, 8377, 7866, 7614, 8640, 1607, 7115, 6860, 3158, 2138, 1501, 1649]
166	8512	[2953, 7567, 5776, 2707, 5920, 4256, 7841, 6705, 7860, 8512, 3394, 8654, 3413, 8283, 6881, 6122, 8555, 2417, 4597, 4989]
167	8086	[8324, 7685, 1163, 8086, 2719, 6950, 1083, 574, 7875, 6084, 6343, 8140, 973, 8674, 6630, 4839, 7410, 7412, 2681, 3965]
168	7803	[6915, 8460, 7949, 3351, 5790, 2611, 2485, 5698, 5831, 5075, 1625, 7002, 8669, 2277, 8425, 7664, 3445, 632, 7803, 5118]
169	8558	[8324, 7048, 8587, 7440, 8594, 6677, 942, 8239, 5173, 2882, 5062, 8519, 4300, 5585, 2897, 8153, 8031, 8683, 8558, 1524]
170	6888	[1537, 3225, 1690, 8362, 5291, 8628, 3258, 5447, 5069, 1870, 7637, 7391, 2273, 8547, 6888, 7278, 5999, 1782, 7162, 5500]
171	8658	[7558, 7303, 3226, 3874, 1955, 6057, 7982, 7854, 6833, 2356, 4660, 8127, 7502, 8658, 4824, 864, 3186, 3192, 7547, 763]
172	8384	[6796, 8462, 8471, 7704, 6426, 6046, 8101, 6449, 8384, 8648, 6866, 7762, 8666, 5729, 7400, 622, 8566, 8572, 7035, 8188]
173	8412	[5634, 8326, 1799, 7945, 7435, 5906, 6053, 8360, 8361, 6721, 2753, 7875, 7620, 76, 5075, 8412, 8543, 8287, 7932, 639]
174	8412	[3712, 513, 8199, 7060, 5412, 7465, 5944, 2362, 4809, 76, 7769, 8412, 8543, 3425, 8174, 4975, 3322, 6396, 6397, 6142]
175	7762	[4482, 8205, 4899, 7460, 8615, 5418, 7862, 5713, 7762, 216, 8666, 1115, 4319, 7265, 8294, 3565, 2543, 7924, 7413, 7164]
176	1272	[6673, 5412, 8615, 6445, 687, 6705, 5306, 3132, 1725, 8640, 8512, 3394, 6083, 8403, 6492, 2526, 5097, 3438, 4079, 1272]
177	7623	[2310, 8074, 5654, 1308, 6945, 7592, 4141, 4407, 2107, 7490, 195, 2885, 7623, 4553, 3913, 2783, 3167, 7912, 233, 6259]
178	7403	[7425, 3593, 2195, 4500, 5524, 4249, 7068, 8606, 1580, 7986, 2486, 5972, 2392, 6621, 4190, 609, 3812, 7403, 1771, 8306]
179	3085	[8192, 906, 6282, 3085, 4881, 7444, 5524, 2325, 665, 7461, 8615, 4143, 7369, 6860, 7634, 7771, 5853, 7267, 8165, 2533]
180	6317	[6022, 8328, 1174, 5146, 4381, 6317, 2233, 7613, 6974, 4543, 7875, 7363, 1097, 2002, 3542, 4577, 993, 2415, 7535, 3709]
181	4871	[8322, 4871, 3848, 7823, 6675, 1561, 4511, 3630, 1327, 4919, 184, 5305, 1993, 1737, 1748, 8676, 8174, 5359, 3577, 1660]
182	8606	[8074, 3216, 5008, 2578, 5396, 8606, 3876, 7592, 44, 8365, 8237, 8369, 5298, 705, 5339, 227, 6500, 7022, 6005, 5238]
183	5569	[4361, 5515, 6412, 8588, 5655, 295, 5944, 64, 5569, 5061, 5708, 6222, 8271, 6741, 7769, 3292, 6119, 7664, 8568, 8441]
184	8666	[5014, 6679, 6945, 4265, 2479, 1215, 8000, 2368, 7875, 195, 1607, 841, 8654, 6610, 1492, 7639, 8666, 5851, 6500, 2036]
185	6228	[263, 6668, 270, 7965, 799, 4384, 4391, 8360, 7848, 446, 4547, 5198, 6228, 7893, 3034, 7132, 5728, 7023, 117, 7415]
186	4410	[5634, 7945, 8460, 8463, 7190, 150, 4767, 2463, 291, 4520, 7477, 4410, 8508, 3390, 8512, 4801, 6339, 6612, 3691, 4473]
187	8453	[4228, 8453, 5129, 19, 5026, 6952, 3893, 8648, 79, 721, 1491, 4181, 2519, 5335, 7641, 8550, 7664, 757, 1787, 4990]
188	7081	[4224, 5510, 6935, 5146, 7081, 8106, 8240, 1217, 6597, 6086, 4552, 8655, 3791, 4051, 7639, 7128, 8543, 7398, 5495, 4604]
189	7592	[1666, 5639, 6672, 8468, 7831, 1433, 2073, 2466, 675, 7592, 8490, 6317, 4282, 7740, 7875, 6089, 6742, 2135, 8157, 8681]
190	7227	[6024, 5010, 7574, 8471, 3231, 5542, 7227, 8004, 6472, 7625, 5198, 2262, 8666, 2654, 8159, 3424, 2159, 117, 6005, 8574]
191	8564	[7808, 1678, 529, 3217, 4625, 7449, 155, 6943, 3379, 8627, 2622, 5959, 1866, 6989, 5340, 2142, 3045, 6130, 8564, 6527]
192	3872	[8582, 1415, 1806, 3872, 7213, 8252, 1725, 838, 1228, 1495, 5978, 8539, 8282, 989, 8413, 5853, 3812, 7402, 8431, 5110]
193	2596	[256, 2816, 6660, 8463, 7185, 7442, 7317, 3105, 2596, 2984, 7731, 6223, 7378, 5989, 7781, 2159, 3568, 4594, 7164, 4093]
194	7849	[7043, 8324, 8201, 5770, 6668, 5519, 6929, 7832, 7849, 4010, 4400, 8115, 8629, 3513, 459, 1495, 3045, 1385, 6511, 3958]
195	8204	[8204, 7965, 2335, 1056, 1057, 6051, 4771, 6698, 6904, 5434, 7872, 2881, 5194, 7631, 2904, 8670, 6117, 1656, 7676, 6653]
196	8270	[3976, 656, 7440, 7965, 3233, 2852, 2855, 2225, 306, 5940, 8246, 6205, 2883, 4040, 8270, 8683, 756, 4343, 6523, 127]
197	6045	[3845, 3730, 7832, 6045, 2592, 2980, 2983, 4779, 7468, 179, 7619, 8396, 4300, 973, 5976, 474, 5724, 5856, 4975, 4607]
198	7190	[3712, 8071, 8199, 5393, 7190, 535, 3358, 6686, 1185, 2473, 1453, 3391, 7623, 2893, 600, 7515, 8412, 3814, 7664, 1784]
199	7267	[4742, 8206, 5524, 8087, 4383, 5795, 3242, 8619, 4801, 8394, 5581, 5079, 3287, 7267, 8035, 5603, 6376, 5233, 1654, 6649]
200	8656	[7810, 3467, 6414, 7841, 3238, 6568, 5681, 4914, 6073, 8508, 2371, 7236, 8654, 8656, 2640, 8283, 6116, 742, 1518, 6270]
201	7965	[7296, 1289, 7440, 8471, 1690, 6938, 8221, 7965, 4897, 8609, 6083, 4040, 2003, 6228, 6741, 7645, 2654, 4832, 2917, 4733]
202	7468	[6784, 5254, 7434, 6924, 5262, 5521, 2457, 4890, 6427, 426, 7468, 4268, 7854, 6578, 8627, 1867, 8658, 6621, 8686, 5623]
203	8422	[7041, 8465, 2578, 2072, 7582, 7203, 8227, 2222, 3504, 6322, 4664, 2618, 320, 8279, 6488, 2527, 8422, 8425, 618, 5117]
204	4986	[6661, 4617, 7443, 3093, 6549, 2590, 1187, 5163, 5804, 8240, 2882, 1617, 5856, 739, 4345, 4839, 8680, 8057, 5626, 4986]
205	7763	[7297, 771, 7685, 2440, 8465, 6421, 8107, 7472, 179, 1865, 973, 7763, 6997, 474, 6116, 4840, 2669, 4210, 3191, 4478]
206	8252	[1664, 8209, 7066, 1831, 7214, 1209, 8252, 3006, 8389, 3781, 8407, 1248, 3811, 4324, 4331, 8684, 1523, 5878, 761, 7932]
207	288	[918, 3228, 288, 6950, 6824, 3119, 6064, 6193, 4017, 6964, 7097, 7744, 5443, 2758, 5972, 6359, 862, 5222, 8679, 4971]
208	967	[6275, 7685, 7832, 2201, 3105, 6313, 4272, 7606, 8502, 967, 460, 5971, 7515, 8543, 1641, 1904, 753, 1648, 5879, 6908]
209	8628	[7809, 3085, 3858, 6291, 6299, 4773, 7848, 6705, 8628, 5815, 5309, 1984, 973, 6351, 1105, 1491, 6487, 4457, 7033, 8574]
210	7100	[8585, 6666, 4109, 6542, 6821, 3879, 5297, 7100, 4925, 7494, 8657, 8020, 5082, 5979, 8542, 8681, 7145, 8683, 7924, 885]
211	8203	[7808, 2436, 2952, 8203, 2975, 4128, 8489, 4275, 2234, 8520, 5583, 3158, 5341, 733, 2661, 8167, 1384, 8174, 1654, 6139]
212	1141	[5252, 8072, 1811, 8468, 5920, 8611, 6571, 8364, 8628, 7991, 5701, 6478, 7375, 8656, 467, 3563, 2796, 1141, 8311, 2044]
213	6757	[4993, 130, 8585, 7057, 8348, 7974, 3112, 3497, 7081, 8363, 2601, 8240, 1352, 2120, 8270, 3549, 8543, 2273, 6757, 3050]
214	5839	[5248, 6785, 6023, 1290, 2706, 4117, 411, 1714, 2229, 1080, 57, 3772, 3776, 6212, 6863, 5839, 2011, 8306, 8440, 3961]
215	6780	[5376, 7041, 4370, 5906, 3351, 539, 1821, 943, 4530, 6323, 4791, 4942, 5968, 8658, 1239, 5599, 5369, 1018, 6780, 511]
216	5970	[4499, 7848, 7726, 7223, 3019, 8012, 1105, 5970, 7893, 1495, 5853, 7909, 366, 3438, 8431, 2929, 3057, 6643, 5998, 507]
217	7378	[1546, 1810, 6418, 7572, 5788, 5670, 5927, 8628, 8384, 7745, 6976, 6096, 7378, 7763, 6747, 860, 7777, 8290, 3179, 8685]
218	8564	[8451, 6917, 5650, 285, 5666, 8233, 8491, 7214, 5694, 4929, 2520, 4453, 7655, 7015, 3948, 8564, 7802, 3708, 637, 8191]
219	6895	[7299, 3845, 7184, 5398, 6935, 410, 3633, 4154, 7236, 4549, 4299, 1109, 6103, 983, 8412, 3808, 6895, 8562, 1781, 3322]
220	5851	[3968, 8072, 8591, 7439, 7965, 1442, 5923, 6445, 5039, 6705, 2995, 6198, 6851, 6725, 8270, 8656, 5851, 6122, 4844, 3959]
221	7754	[7683, 8331, 8465, 2201, 6299, 3108, 3765, 1976, 4796, 3776, 709, 7754, 2892, 5839, 608, 6498, 871, 2028, 5874, 1532]
222	8462	[8585, 8462, 4756, 5409, 2472, 1580, 7861, 7862, 7096, 6841, 4671, 8648, 5199, 3540, 7897, 5851, 5341, 7393, 7400, 3439]
223	2498	[4619, 8462, 6545, 5655, 26, 6044, 7965, 7586, 7974, 7729, 182, 6970, 2498, 3154, 5972, 6741, 7509, 7772, 8675, 3567]
224	8004	[1540, 6793, 6673, 3865, 6566, 7610, 3006, 7746, 6338, 8004, 8139, 7673, 3797, 8280, 1497, 1519, 8564, 4217, 4986, 5502]
225	7604	[7809, 7945, 6803, 1815, 5145, 5530, 8361, 6829, 3119, 7089, 7604, 696, 8130, 3911, 8655, 1104, 6865, 1246, 3942, 8435]
226	4552	[8327, 1928, 2059, 6675, 6807, 8360, 6568, 6194, 7862, 5817, 7234, 8134, 4552, 6224, 8016, 7256, 8547, 7287, 6776, 891]
227	8013	[6785, 1668, 7832, 6313, 4016, 6708, 53, 3898, 7867, 1596, 6469, 1606, 6985, 4299, 8013, 7246, 4825, 8558, 366, 7293]
228	7391	[7296, 3467, 5010, 4114, 6549, 6810, 2335, 3502, 8625, 1843, 6721, 7875, 2375, 6730, 7376, 7391, 7792, 7165, 8574, 4735]
229	6780	[5507, 3973, 6542, 2964, 8086, 6424, 539, 8608, 6057, 7981, 7478, 8506, 8127, 2136, 7145, 8682, 3575, 7290, 6780, 8574]
230	8256	[1283, 6, 6023, 786, 8471, 7582, 6322, 308, 7862, 1463, 8256, 6343, 968, 7646, 7394, 7914, 8684, 8431, 368, 6004]
231	7862	[6666, 5133, 8338, 7833, 285, 5542, 2216, 6573, 4661, 7862, 8251, 1219, 7365, 841, 2251, 8651, 4821, 5464, 3818, 6255]
232	8500	[7041, 3973, 906, 5521, 2836, 1705, 1066, 4268, 3247, 8500, 4280, 2367, 2247, 79, 467, 86, 214, 5082, 7145, 6505]
233	6447	[7040, 6529, 523, 6033, 5270, 7190, 6439, 6184, 8489, 4652, 6447, 3254, 4415, 4934, 7637, 1623, 8412, 8416, 7664, 125]
234	43	[8322, 5263, 7590, 5800, 43, 5813, 4675, 5956, 4165, 6728, 5194, 6224, 8403, 4697, 8670, 3808, 3552, 6117, 871, 4220]
235	8475	[898, 390, 1544, 4110, 3351, 7066, 7579, 8475, 8612, 8617, 8127, 1222, 4811, 7500, 3661, 7891, 1239, 5338, 4088, 5374]
236	4219	[1029, 6415, 4882, 1048, 8104, 5177, 6969, 3141, 2503, 200, 6727, 7114, 7247, 5602, 2914, 6242, 8306, 1399, 4986, 4219]
237	3661	[7430, 8331, 268, 1820, 6433, 7462, 2986, 7851, 6703, 4911, 6708, 8124, 712, 3661, 3667, 8539, 8541, 8543, 613, 3184]
238	7302	[8448, 7302, 1931, 3214, 4370, 8214, 8603, 2978, 5672, 6057, 8626, 6198, 4407, 8247, 6078, 6718, 7502, 2000, 1647, 117]
239	5190	[4233, 530, 6164, 3861, 790, 7318, 280, 3738, 2463, 35, 4521, 7982, 5190, 7113, 5847, 984, 97, 996, 5482, 7802]
240	3076	[3076, 3719, 8585, 7579, 6435, 8492, 428, 3757, 2611, 7487, 8533, 341, 2009, 2658, 8294, 8683, 2287, 4216, 7163, 7036]
241	4779	[7816, 8465, 7699, 7190, 7575, 7200, 4779, 4654, 6705, 7606, 5302, 8508, 8127, 6869, 4823, 5081, 8555, 5614, 3441, 1137]
242	8431	[8194, 7564, 1427, 917, 6808, 8218, 2986, 8363, 317, 6976, 2753, 5064, 8141, 6862, 7638, 734, 7008, 1899, 8431, 7538]
243	7891	[8064, 5636, 8071, 6934, 7833, 7072, 6951, 4523, 1581, 4535, 1851, 5698, 7234, 7747, 7891, 600, 7786, 6639, 7287, 7679]
244	8681	[1539, 6410, 8587, 3978, 8460, 6672, 2591, 2726, 7592, 1715, 6731, 4813, 8658, 8669, 3942, 1640, 8681, 5360, 2551, 7161]
245	4694	[8576, 4867, 8326, 7707, 28, 5926, 1463, 3779, 6343, 4040, 2515, 6741, 4694, 4440, 7646, 3566, 4975, 3060, 1652, 4218]
246	6512	[7297, 5636, 3464, 7061, 7190, 5813, 4282, 8383, 1602, 1481, 7754, 3153, 4306, 4833, 5731, 8680, 6512, 5364, 8312, 5885]
247	6727	[5378, 1290, 7439, 6038, 3863, 2081, 1321, 313, 6727, 4936, 8651, 463, 5839, 4178, 2654, 6114, 6381, 5876, 2554, 2555]
248	8606	[7299, 8453, 5641, 6797, 7069, 8606, 7592, 5429, 8513, 5318, 3150, 6868, 3413, 8416, 7781, 3816, 492, 6895, 8431, 8311]
249	8280	[4995, 6278, 4367, 1172, 917, 7072, 431, 8246, 697, 6459, 5439, 7488, 7745, 7878, 5064, 1739, 7891, 8280, 4833, 6131]
250	8425	[3978, 3467, 7448, 3230, 5418, 2611, 56, 2371, 7237, 3529, 1481, 8654, 5843, 5210, 8283, 6881, 2658, 8425, 3690, 7165]
251	1045	[268, 524, 8465, 1045, 5915, 3871, 6948, 4013, 1083, 3140, 3529, 7754, 7640, 4441, 5084, 6881, 3812, 8422, 3690, 5117]
252	8465	[6402, 268, 8465, 2710, 6046, 6943, 7584, 3749, 8613, 7590, 2986, 436, 2747, 8654, 8403, 5973, 4444, 3812, 8446, 4479]
253	4552	[2049, 7185, 5906, 2836, 3871, 6707, 8628, 2496, 2241, 4552, 1994, 8143, 979, 6484, 2772, 2007, 4842, 1899, 891, 8574]
254	1488	[7680, 6409, 7437, 3730, 7190, 6935, 25, 6831, 8518, 2893, 1488, 1246, 8293, 7791, 7664, 2929, 3447, 8056, 251, 6396]
255	1899	[5272, 4761, 2077, 4254, 2092, 6319, 5962, 8651, 843, 6741, 4826, 2017, 6116, 357, 8676, 1899, 7403, 3962, 891, 8574]
256	70	[2568, 7952, 278, 7579, 8605, 6054, 5292, 6317, 3118, 5813, 1079, 7875, 8389, 70, 7369, 3791, 8416, 993, 4598, 4345]
257	473	[7041, 8324, 6278, 1287, 3336, 7067, 8615, 8500, 7738, 69, 3271, 6477, 5453, 5208, 473, 8669, 5601, 3305, 6643, 2808]
258	8680	[4741, 8328, 776, 6416, 3732, 3485, 4009, 5930, 6061, 7726, 7476, 1723, 6351, 7762, 8533, 8680, 1388, 6765, 6768, 1790]
259	7622	[520, 5902, 6810, 1946, 3103, 4131, 3752, 6312, 184, 2233, 7622, 7373, 6741, 2656, 5603, 8679, 2535, 2028, 8558, 7804]
260	3705	[7041, 7436, 4889, 8483, 7207, 1193, 1839, 697, 1467, 3389, 4825, 7514, 8165, 491, 7665, 2676, 6389, 6518, 8439, 3705]
261	8625	[6026, 3478, 5272, 8625, 1846, 3257, 4665, 5696, 843, 8403, 3163, 6492, 2141, 5863, 5097, 6635, 8560, 1265, 7925, 8188]
262	8666	[5777, 4003, 3748, 549, 6200, 3385, 2371, 1733, 975, 336, 7761, 5210, 8666, 6368, 7144, 5865, 3314, 628, 8310, 246]
263	7948	[8192, 5510, 7948, 6288, 8468, 4506, 4890, 5917, 1695, 3872, 5302, 1356, 3791, 6483, 7773, 3681, 8046, 239, 7535, 8311]
264	8662	[1664, 3203, 3462, 7184, 1310, 6434, 815, 7988, 5429, 7862, 5687, 1608, 2120, 6485, 8662, 2658, 7394, 3430, 8422, 3816]
265	8655	[6786, 2952, 5897, 5268, 7330, 8227, 2858, 7982, 3759, 8248, 2631, 7879, 7754, 8655, 1488, 8401, 7387, 1117, 1246, 5493]
266	8280	[8324, 8587, 273, 1043, 5271, 6296, 1562, 4777, 8121, 3389, 5439, 7106, 4035, 5323, 2900, 6997, 8280, 1133, 4340, 4469]
267	7247	[6785, 7439, 8085, 8086, 8214, 7474, 1842, 7247, 8656, 852, 477, 991, 1763, 3429, 7269, 8564, 248, 1146, 6780, 7549]
268	5890	[8321, 5890, 4486, 8465, 5534, 4897, 7464, 5423, 4402, 1853, 4416, 8385, 455, 4300, 7375, 3156, 7766, 1114, 227, 1140]
269	4977	[4229, 3853, 3599, 2578, 5273, 669, 7711, 4130, 6705, 4416, 705, 5829, 2502, 7623, 4936, 208, 7140, 4977, 6649, 8058]
270	6522	[7556, 7945, 7440, 150, 5145, 4506, 4380, 5919, 7072, 929, 2855, 2346, 3500, 8628, 6075, 6079, 3263, 8262, 6602, 6522]
271	8071	[8071, 1032, 8202, 1291, 3980, 6802, 8338, 2339, 6057, 962, 6851, 5846, 5591, 8280, 486, 6638, 117, 5109, 2939, 7293]
272	8262	[5888, 6536, 7824, 4506, 4252, 6306, 1698, 8615, 5820, 8262, 5062, 845, 7891, 8157, 3042, 7398, 1006, 626, 7284, 7287]
273	973	[7809, 7685, 2447, 4498, 8086, 8219, 4891, 6561, 39, 8524, 973, 3029, 864, 7914, 8556, 4334, 8431, 3192, 7547, 7037]
274	1491	[2564, 1415, 3595, 7179, 1550, 3093, 2334, 7329, 2858, 7093, 8254, 8514, 1739, 1869, 1491, 4181, 8682, 3057, 4345, 2815]
275	8252	[7936, 3329, 1544, 1427, 8472, 4639, 5678, 4531, 4022, 8252, 8512, 3394, 3523, 1871, 8657, 6745, 8669, 6368, 4324, 5878]
276	8543	[8324, 7685, 2318, 8618, 4779, 1606, 3783, 460, 5326, 1488, 5841, 2775, 8535, 7515, 8543, 8558, 4469, 6774, 3959, 7805]
277	3681	[4353, 4373, 3736, 6172, 5920, 7587, 4387, 1707, 2347, 5427, 194, 4546, 3791, 6110, 3935, 3681, 4842, 7147, 3691, 5354]
278	8680	[4871, 1671, 6794, 5770, 150, 25, 5661, 4381, 6434, 2213, 2856, 4652, 3645, 8128, 6989, 8662, 6117, 8680, 8557, 4347]
279	1536	[1536, 1805, 2190, 8209, 8594, 6556, 3617, 7330, 2350, 8501, 1592, 69, 8669, 2527, 1508, 7783, 1770, 8685, 4988, 4991]
280	2046	[7173, 2186, 8460, 7830, 3738, 5276, 4770, 4775, 6699, 5039, 2046, 4170, 8654, 6501, 2277, 8167, 7920, 6518, 2552, 3966]
281	8681	[7683, 1800, 5655, 1696, 7974, 3757, 1332, 7228, 5951, 705, 2118, 7754, 8138, 7757, 208, 1622, 1634, 8681, 2295, 2297]
282	7579	[3331, 5125, 4873, 4376, 7579, 4660, 1207, 4154, 570, 7616, 6342, 8391, 4811, 6997, 7386, 734, 7647, 4840, 7793, 4735]
283	8441	[4239, 2835, 3610, 422, 8494, 7862, 1978, 3776, 3534, 7635, 6103, 5976, 4698, 8543, 3808, 4070, 7018, 8562, 8441, 7932]
284	8512	[3970, 135, 4750, 6934, 4376, 8354, 4268, 1839, 5049, 8512, 8133, 4549, 2640, 2396, 1260, 1644, 5743, 8433, 3826, 4597]
285	7400	[7302, 8585, 4370, 8214, 2335, 680, 2988, 6700, 4910, 5297, 8369, 691, 2748, 5949, 2631, 7891, 5716, 4450, 7400, 7932]
286	7854	[1795, 8198, 5391, 274, 7582, 5795, 7854, 6830, 8499, 5813, 6843, 8510, 3134, 2114, 4300, 8658, 8280, 7899, 3709, 894]
287	7400	[7553, 8585, 8462, 5526, 4506, 8361, 5034, 6059, 6964, 6202, 5307, 6469, 8138, 7119, 7394, 7400, 8684, 3565, 1399, 3199]
288	7664	[5634, 8335, 5008, 8606, 3105, 2856, 5548, 5552, 6708, 6727, 970, 3659, 2506, 2893, 8402, 4435, 8546, 1763, 3947, 7664]
289	3807	[8581, 7945, 2713, 5145, 6303, 543, 2342, 8237, 8240, 6472, 8651, 1491, 6228, 3807, 3680, 739, 7909, 8550, 8294, 2277]
290	2447	[384, 6659, 7302, 2447, 7965, 6560, 2980, 7974, 3371, 5550, 5554, 6322, 4041, 458, 5325, 7502, 2522, 6636, 5874, 886]
291	7754	[7297, 7810, 2440, 7058, 4758, 5418, 7862, 5816, 841, 7754, 5835, 2640, 7763, 5076, 472, 4441, 3162, 1885, 8543, 3186]
292	7899	[4610, 2051, 2823, 5924, 5285, 7089, 6322, 4021, 7227, 1985, 1862, 7897, 7899, 4961, 8162, 3046, 4839, 4334, 119, 3835]
293	4993	[4993, 1421, 142, 3734, 8088, 289, 2212, 6837, 4421, 4184, 5469, 8158, 1637, 7400, 1390, 2671, 3958, 8568, 5753, 6527]
294	8615	[8065, 521, 3467, 5390, 2453, 8615, 5422, 8498, 5811, 6967, 4921, 313, 5198, 463, 6114, 8547, 6116, 5608, 4597, 5500]
295	7079	[8328, 6539, 8606, 7079, 5034, 6318, 2228, 1345, 7491, 8518, 1609, 6992, 7770, 5467, 7771, 1501, 6124, 5876, 5626, 4604]
296	7592	[6022, 8074, 6797, 795, 8606, 8483, 7592, 1068, 6317, 8365, 8505, 2362, 7101, 8136, 5602, 2415, 2548, 7541, 5238, 4087]
297	8389	[5376, 7040, 5637, 3080, 6681, 5935, 6065, 3905, 5442, 8389, 6725, 7369, 1757, 6117, 8300, 109, 5490, 8564, 123, 7293]
298	7145	[7041, 8072, 7434, 6415, 5041, 1205, 566, 3388, 6087, 7371, 2125, 8657, 5713, 7762, 4050, 8666, 6369, 7145, 2418, 6516]
299	6323	[3713, 781, 8086, 5272, 8602, 8474, 8603, 7454, 6323, 6069, 7863, 6591, 3667, 5213, 7646, 8159, 6243, 5863, 8556, 4334]
300	3056	[8071, 7948, 5133, 5408, 3874, 1059, 6057, 5425, 7603, 564, 703, 1097, 1228, 8655, 4948, 860, 3056, 8561, 3061, 2936]
301	8471	[4736, 8067, 8071, 7688, 8329, 4107, 8471, 7194, 8614, 6700, 8369, 8140, 6611, 214, 1501, 2017, 3062, 8184, 7802, 7807]
302	8353	[8201, 6419, 8353, 8613, 7206, 8490, 5298, 7862, 3898, 3901, 4671, 7232, 2380, 7768, 8543, 8298, 5867, 5356, 1647, 373]
303	2782	[5395, 8223, 942, 3378, 6969, 2753, 7875, 7884, 4684, 8141, 6095, 2896, 3162, 2782, 3429, 4844, 4081, 757, 7549, 639]
304	8280	[3076, 2190, 8336, 5524, 917, 8602, 5936, 6964, 7478, 7225, 3389, 5439, 1855, 7891, 8280, 7265, 7522, 5603, 2028, 2156]
305	6299	[5513, 8459, 529, 1297, 6291, 5143, 6299, 7965, 286, 1056, 289, 3621, 2995, 6589, 6590, 7754, 8024, 2008, 7007, 8564]
306	3948	[2946, 3467, 29, 8480, 2215, 3637, 8127, 5956, 7750, 8654, 8656, 6866, 2130, 7644, 8542, 7391, 7136, 3948, 8441, 511]
307	5689	[4736, 2310, 1551, 8612, 818, 5689, 8257, 8133, 4684, 7502, 6483, 7766, 8412, 8669, 4450, 7014, 5871, 624, 6390, 8311]
308	8394	[4993, 1156, 6788, 4616, 8201, 7176, 8331, 145, 273, 942, 7982, 6196, 4281, 8394, 2008, 8028, 1385, 8682, 4844, 373]
309	7145	[8072, 2571, 8214, 1689, 4891, 8480, 5536, 2808, 3004, 3134, 4671, 1871, 336, 8035, 7655, 7145, 746, 4599, 2040, 8572]
310	1725	[5770, 8205, 7955, 4629, 4376, 5528, 4638, 5157, 6825, 6705, 2231, 1725, 5057, 5576, 2640, 6114, 4840, 8562, 8439, 8575]
311	6591	[7302, 4233, 5521, 5906, 2067, 7585, 40, 2349, 1454, 949, 8121, 5820, 6591, 4293, 8656, 3922, 1133, 8564, 3578, 7679]
312	6322	[774, 4107, 5394, 2706, 5421, 6322, 5059, 6343, 4938, 4170, 7756, 7762, 6489, 5346, 7914, 8558, 8433, 3186, 4211, 2173]
313	6727	[7815, 8583, 8585, 8588, 6542, 6416, 6176, 3112, 7215, 5552, 194, 6727, 7242, 6220, 5331, 985, 4985, 5865, 6381, 5881]
314	8453	[3843, 4357, 8453, 7048, 1552, 8338, 8607, 4772, 6447, 4920, 3653, 4040, 4440, 3418, 1244, 860, 8413, 3679, 8290, 7664]
315	2190	[2310, 6150, 8333, 2190, 5521, 5534, 1710, 3250, 4659, 8500, 4539, 6083, 81, 6745, 5097, 6644, 1272, 761, 1786, 2555]
316	7655	[4353, 3209, 2071, 5279, 544, 290, 442, 4413, 5569, 3536, 7761, 2135, 2520, 4441, 4186, 7655, 4331, 4333, 6895, 7679]
317	5813	[6149, 902, 1289, 4884, 4256, 6580, 5813, 2357, 6843, 7875, 7245, 3414, 8670, 6366, 5216, 6117, 8682, 6131, 504, 2045]
318	1228	[8448, 6145, 7311, 8214, 6045, 8480, 169, 5173, 6208, 5323, 1228, 7756, 4178, 3545, 734, 8423, 2161, 2040, 4089, 6266]
319	8500	[5636, 4628, 4123, 8500, 3768, 6073, 7487, 1226, 975, 8656, 8662, 7767, 8535, 8160, 3681, 8680, 5866, 8683, 5996, 1648]
320	8670	[3973, 5521, 3217, 5524, 3608, 4762, 3101, 3870, 1320, 7468, 8505, 1209, 2622, 7635, 854, 8670, 3808, 2157, 504, 380]
321	7766	[8066, 2823, 266, 3979, 8082, 3474, 6295, 4509, 8237, 5692, 7102, 7766, 2777, 8669, 1894, 3433, 1388, 8310, 118, 1023]
322	8502	[1668, 8201, 6671, 531, 8348, 6183, 8490, 1194, 8502, 7607, 7867, 8394, 8524, 4441, 5340, 5989, 5617, 5361, 6258, 504]
323	8379	[8065, 2827, 8210, 8606, 4138, 4654, 8498, 1459, 2362, 8379, 5058, 3906, 69, 7378, 8276, 8539, 8165, 4205, 8046, 8058]
324	5486	[8199, 5128, 5906, 7699, 5398, 8603, 5412, 39, 5418, 4917, 2487, 8508, 1991, 6343, 1109, 3812, 5486, 7790, 6514, 2421]
325	7502	[7303, 25, 6435, 2473, 6061, 8247, 4416, 8513, 5962, 7502, 8533, 5339, 4450, 995, 3052, 3311, 2929, 3057, 4593, 6647]
326	7875	[769, 7172, 7302, 6797, 3214, 6550, 5272, 8479, 6317, 3641, 7875, 4804, 6342, 3029, 5213, 6368, 1647, 7408, 1649, 2160]
327	7913	[1410, 6531, 2580, 3989, 7577, 8483, 6054, 3118, 2099, 7733, 7101, 3138, 8387, 7774, 6244, 5992, 7913, 4978, 7283, 8573]
328	5906	[4736, 7936, 8456, 5906, 1298, 8085, 7190, 6549, 8606, 186, 2748, 8252, 2248, 6344, 7753, 8140, 4173, 3932, 2930, 7678]
329	7905	[7685, 7445, 1947, 7579, 8223, 6050, 7588, 6948, 5834, 4811, 3021, 8654, 3791, 6864, 6997, 4953, 7905, 5862, 6253, 2163]
